lat,lon,date_iso,plant
36.81338,38.32134,2022-12-09,Arpa
36.84822,39.73626,2021-01-21,Mısır
37.6584,38.38796,2020-12-07,Nohut
37.54413,38.33715,2024-12-24,Nohut
37.64883,40.16011,2021-04-05,Mercimek
36.65039,39.46586,2023-05-08,Nohut
36.7904,38.38446,2022-05-18,Antep Fıstığı
37.46284,38.64931,2021-02-24,Buğday
37.26127,40.19771,2023-06-14,Nohut
37.14817,39.49077,2020-09-18,Biber
37.09825,38.20763,2021-02-16,Mısır
37.34305,38.34019,2020-08-29,Biber
36.87815,40.01885,2024-07-04,Antep Fıstığı
37.02191,39.37364,2025-08-13,Pamuk
37.16774,40.07633,2023-10-02,Biber
36.91074,38.37453,2025-04-17,Mercimek
36.80217,39.24659,2021-02-08,Buğday
37.52139,40.08135,2025-02-03,Mercimek
36.91253,39.54296,2023-08-28,Pamuk
36.6849,39.78473,2021-11-28,Biber
37.15077,38.06159,2024-10-04,Mercimek
37.84711,40.09132,2025-02-20,Domates
37.53849,38.00159,2021-08-29,Buğday
37.26893,38.10023,2023-07-18,Mercimek
37.33264,38.56583,2021-08-18,Buğday
37.19388,39.2968,2021-12-11,Buğday
37.45925,38.00759,2025-05-10,Biber
37.63304,38.62458,2022-09-04,Mısır
37.33934,39.01519,2025-05-30,Nohut
37.65001,38.48161,2023-11-29,Pamuk
37.63912,38.15608,2024-10-19,Antep Fıstığı
37.66165,39.76767,2023-07-27,Arpa
37.89097,38.50143,2024-08-24,Buğday
36.70993,38.55216,2022-03-22,Arpa
37.51945,38.41828,2020-11-28,Buğday
37.77133,39.09378,2022-12-14,Arpa
37.0681,38.32214,2023-08-16,Antep Fıstığı
36.93578,39.80937,2025-06-28,Buğday
37.75189,39.80881,2025-06-05,Arpa
37.58865,39.42513,2023-06-01,Pamuk
36.74086,39.64946,2024-08-16,Mercimek
37.01236,40.12292,2022-08-28,Nohut
37.52663,38.7709,2021-03-14,Buğday
37.72162,38.46617,2022-06-18,Biber
37.6939,37.85204,2022-12-17,Arpa
37.80995,38.71851,2022-03-23,Pamuk
37.21887,37.80646,2025-09-14,Mısır
36.89925,40.24429,2023-11-20,Buğday
37.8088,39.8064,2020-09-19,Nohut
37.30904,38.30258,2020-11-10,Antep Fıstığı
37.33901,39.00394,2022-08-24,Biber
36.91702,39.9006,2025-03-10,Arpa
37.88727,38.50037,2021-11-10,Nohut
36.90351,39.96146,2025-09-08,Domates
36.95717,37.96824,2020-12-11,Pamuk
36.98082,37.90939,2022-10-16,Pamuk
37.69021,39.80295,2022-07-13,Mısır
37.22761,38.88153,2020-09-10,Nohut
37.51263,39.38283,2024-06-23,Domates
37.01664,38.11481,2023-03-10,Buğday
37.26309,38.31542,2021-02-24,Buğday
36.90995,39.88492,2024-05-14,Nohut
37.11208,39.23773,2023-06-11,Mısır
37.45059,39.24914,2025-04-27,Antep Fıstığı
37.21432,39.05125,2024-12-12,Antep Fıstığı
37.4009,39.50808,2024-06-10,Biber
37.94744,37.82646,2021-01-28,Mercimek
36.69704,40.14601,2020-07-12,Mercimek
37.55249,39.12688,2022-01-15,Mercimek
37.88361,39.05023,2022-02-01,Antep Fıstığı
37.83978,39.79094,2023-12-05,Mercimek
37.47371,38.4582,2025-12-10,Mısır
36.81902,37.90792,2023-01-22,Domates
37.33087,40.02005,2025-08-05,Antep Fıstığı
36.92937,38.03408,2023-07-28,Biber
37.23248,39.58783,2022-06-25,Domates
37.158,39.24148,2024-04-11,Buğday
36.74992,39.94412,2025-11-10,Mısır
37.76354,39.30015,2022-01-22,Nohut
36.78764,39.73683,2022-06-24,Mısır
37.63368,38.34029,2025-09-07,Biber
36.73484,39.75399,2022-07-23,Arpa
36.89578,38.46224,2021-11-19,Mercimek
37.4069,39.21698,2021-09-02,Buğday
36.89571,37.89922,2022-04-29,Arpa
37.17835,39.65579,2021-09-12,Nohut
37.79236,37.8191,2021-09-01,Antep Fıstığı
36.90335,40.22239,2025-07-14,Buğday
36.73055,39.44301,2021-10-06,Buğday
37.91147,40.16739,2020-09-30,Antep Fıstığı
36.96458,39.42801,2023-11-10,Nohut
37.90057,39.28571,2025-01-27,Mercimek
36.91759,39.51392,2024-08-28,Antep Fıstığı
36.8652,39.40212,2020-11-24,Domates
36.71576,39.67624,2022-12-02,Mısır
37.94969,38.82969,2020-07-27,Nohut
36.8443,39.42619,2025-03-15,Arpa
37.77116,39.70915,2023-12-10,Domates
37.53978,40.12157,2021-07-19,Mısır
37.52611,40.23188,2021-03-27,Domates
36.68965,39.31452,2025-04-29,Pamuk
37.79861,39.32658,2020-10-15,Nohut
37.51301,38.62147,2025-12-28,Domates
36.75172,38.34709,2025-05-30,Buğday
37.60603,38.25744,2023-09-12,Nohut
37.93446,38.45117,2024-12-20,Pamuk
37.024,38.64601,2021-11-14,Buğday
37.23553,38.52379,2020-04-15,Domates
37.11743,39.11823,2021-07-11,Mısır
36.74898,38.59616,2025-10-26,Domates
37.79126,39.38292,2022-09-15,Arpa
36.81379,39.95179,2024-11-18,Buğday
37.16903,38.03294,2020-07-29,Buğday
37.53865,39.16044,2020-07-12,Buğday
37.67388,39.79566,2022-05-18,Domates
37.29346,38.69231,2022-02-16,Mercimek
37.54769,39.17822,2022-04-02,Pamuk
37.66318,38.05626,2021-08-12,Pamuk
36.85312,39.24212,2023-09-17,Arpa
37.29141,38.43009,2025-11-19,Mercimek
37.77079,39.27236,2020-01-23,Buğday
37.76741,38.96661,2021-01-18,Mısır
36.73308,38.80841,2021-07-21,Mısır
36.7851,39.84263,2022-07-23,Mısır
37.71055,39.99359,2025-01-04,Domates
37.76553,38.06457,2024-12-31,Mercimek
37.44018,38.12046,2020-12-24,Pamuk
37.60898,39.30259,2022-10-01,Antep Fıstığı
36.71266,38.06489,2021-11-11,Domates
37.56314,39.60548,2025-03-04,Domates
36.93353,39.90355,2021-02-26,Buğday
37.04298,38.35647,2023-09-24,Domates
36.76862,39.5446,2022-10-18,Pamuk
37.00219,38.29801,2022-01-29,Antep Fıstığı
37.69242,39.69619,2021-10-17,Nohut
37.38389,39.62183,2025-01-28,Nohut
37.54926,39.45878,2024-08-04,Domates
37.23443,39.69341,2025-07-03,Antep Fıstığı
36.86174,38.7069,2023-10-01,Mısır
36.93437,37.89951,2024-06-09,Buğday
37.49259,39.13759,2022-02-10,Arpa
37.035,40.08054,2021-10-18,Nohut
36.96767,38.45662,2024-02-07,Buğday
36.78933,38.05916,2021-10-28,Antep Fıstığı
36.97388,40.09271,2022-04-13,Buğday
36.6571,39.72692,2021-12-29,Nohut
37.49594,38.68042,2024-01-07,Nohut
36.76744,39.33139,2024-02-19,Nohut
37.51061,40.10046,2022-07-21,Antep Fıstığı
37.8609,38.99865,2022-06-10,Antep Fıstığı
37.04514,38.28297,2022-07-27,Mısır
37.89245,38.92273,2021-11-02,Antep Fıstığı
37.22241,38.50625,2024-02-08,Buğday
37.8845,39.20165,2022-06-02,Pamuk
36.79727,39.54765,2025-12-29,Mercimek
36.94654,38.49331,2020-09-16,Buğday
37.51213,39.61064,2023-09-20,Domates
37.44716,39.21629,2024-06-07,Biber
37.0615,38.52159,2022-06-16,Nohut
36.66262,38.78431,2023-07-31,Mısır
36.7899,38.47598,2024-12-23,Antep Fıstığı
37.85333,38.24931,2021-10-09,Pamuk
37.86706,38.23188,2021-01-10,Nohut
36.9443,39.36928,2023-02-11,Buğday
37.00991,38.26577,2025-09-12,Buğday
37.45352,38.79274,2024-01-01,Nohut
36.74109,39.38443,2021-01-09,Domates
37.58174,40.08578,2022-07-01,Mısır
37.24776,39.94509,2021-11-20,Biber
37.62164,39.79882,2024-08-09,Nohut
37.22678,39.78565,2021-03-03,Pamuk
37.63138,38.36512,2022-02-24,Antep Fıstığı
37.29701,38.0121,2022-04-16,Domates
36.87574,38.77723,2024-10-01,Biber
37.36185,39.19003,2024-05-24,Biber
37.02418,38.92385,2023-11-20,Buğday
37.2846,40.17604,2020-08-02,Pamuk
36.84095,39.42121,2022-08-01,Mısır
37.49864,38.19198,2023-05-26,Arpa
37.00326,38.01432,2025-02-05,Mısır
37.42396,38.44993,2022-09-29,Buğday
37.20437,39.58754,2021-12-04,Mısır
37.94592,39.64885,2025-03-20,Mısır
36.73737,37.89934,2024-12-06,Antep Fıstığı
37.7414,38.48513,2021-07-22,Mısır
36.6568,38.93418,2022-01-22,Arpa
37.02696,38.17376,2023-05-02,Pamuk
36.90222,39.18198,2022-03-22,Nohut
36.6755,39.79383,2025-10-24,Pamuk
37.76405,39.15022,2023-09-10,Domates
37.03171,37.81407,2022-03-10,Mercimek
37.6724,38.46865,2022-09-20,Antep Fıstığı
37.23576,39.84994,2021-05-22,Mısır
37.8982,39.65471,2022-03-05,Antep Fıstığı
37.10811,38.87074,2020-11-27,Mısır
37.51081,38.30635,2023-03-13,Mercimek
37.59482,38.30151,2024-12-25,Mısır
36.86787,39.77692,2020-08-15,Arpa
36.91096,38.1102,2025-06-20,Pamuk
37.90308,39.85613,2021-10-17,Arpa
37.09564,39.1522,2020-08-26,Antep Fıstığı
37.64063,39.85408,2024-03-12,Mısır
37.34985,40.12313,2025-10-05,Arpa
37.2599,39.63938,2024-01-17,Buğday
37.38758,38.2424,2024-09-02,Antep Fıstığı
36.76138,37.99161,2023-09-21,Arpa
36.81712,38.80898,2024-06-03,Biber
36.75774,38.25763,2021-07-14,Buğday
37.21349,40.14054,2022-04-26,Biber
36.82118,38.18511,2023-11-11,Buğday
37.05453,38.95262,2023-12-16,Arpa
37.34957,39.43619,2024-09-27,Biber
37.66476,37.98797,2022-08-30,Pamuk
37.64138,39.46967,2024-01-04,Buğday
37.3763,38.2273,2020-10-25,Mısır
37.7913,39.46888,2020-03-10,Mısır
37.55279,39.33829,2022-10-09,Mısır
37.01758,39.73063,2022-03-01,Buğday
37.017,38.84937,2020-12-26,Mısır
37.52719,40.01961,2024-01-11,Domates
37.38395,37.80859,2021-10-29,Antep Fıstığı
37.42001,38.31724,2021-08-11,Biber
37.38012,38.46462,2024-06-08,Pamuk
37.1444,39.37741,2020-12-19,Mercimek
36.85912,39.48529,2024-09-05,Nohut
37.81057,38.89613,2021-09-19,Domates
36.78421,38.25675,2024-08-27,Domates
37.76718,39.66064,2022-06-14,Antep Fıstığı
37.53567,39.12028,2020-09-03,Biber
37.47429,39.92114,2025-03-27,Mercimek
37.8698,39.55829,2024-10-26,Mercimek
37.74493,37.98796,2024-11-30,Mısır
37.74862,38.5356,2021-06-26,Mısır
37.05402,39.6569,2020-09-23,Buğday
37.23284,38.76418,2023-02-07,Pamuk
37.7121,40.06503,2020-12-24,Arpa
36.68184,37.93701,2020-03-23,Pamuk
37.47988,39.36208,2024-01-27,Antep Fıstığı
37.35293,38.12192,2025-02-22,Mercimek
37.19856,39.85622,2025-01-14,Mısır
36.9326,37.91114,2025-03-14,Nohut
37.52369,39.75868,2024-08-20,Domates
37.41708,39.11775,2025-05-12,Buğday
37.36668,40.08072,2025-12-27,Buğday
37.58872,38.29737,2024-03-06,Mısır
37.93771,39.55071,2024-01-09,Domates
37.49714,39.20581,2024-11-24,Pamuk
37.03306,39.46359,2022-05-04,Nohut
37.54769,38.71329,2022-12-22,Mısır
36.96615,40.1262,2025-03-10,Mısır
36.85502,38.44754,2020-10-29,Biber
37.31591,37.95497,2022-11-19,Buğday
36.97677,39.88151,2022-04-04,Buğday
36.6734,38.34972,2023-04-26,Mercimek
37.71229,39.25852,2021-01-23,Buğday
37.1535,39.15443,2021-03-12,Mercimek
36.87881,38.52876,2024-02-05,Antep Fıstığı
36.69422,38.74581,2023-06-26,Biber
37.716,37.97605,2024-08-06,Nohut
37.92474,38.7609,2020-02-20,Antep Fıstığı
37.76424,39.97465,2024-09-02,Buğday
37.53426,39.03163,2020-11-17,Mısır
37.02678,38.52354,2020-09-26,Arpa
37.82259,40.19306,2023-08-29,Buğday
37.10478,40.19326,2022-05-02,Pamuk
37.72302,39.36783,2024-04-07,Mısır
37.03317,38.8305,2025-10-20,Domates
37.16085,39.37805,2023-03-23,Domates
36.69203,38.22989,2020-09-30,Nohut
37.80475,39.78689,2021-10-10,Domates
36.86012,39.25993,2020-11-21,Nohut
37.51974,39.62376,2020-10-12,Domates
36.79866,39.95408,2021-02-10,Mercimek
37.22258,38.09827,2022-09-06,Biber
37.15904,38.79666,2020-07-23,Arpa
37.4391,38.22295,2023-04-01,Mercimek
37.06631,39.96899,2021-07-25,Antep Fıstığı
37.40837,39.19405,2024-06-23,Buğday
37.8966,39.12193,2020-05-24,Antep Fıstığı
37.52856,39.72674,2023-09-05,Buğday
36.87405,38.95621,2023-03-01,Mısır
36.94519,39.73628,2022-08-03,Mısır
37.75342,40.04134,2022-01-23,Buğday
37.80163,39.05202,2022-08-16,Buğday
37.36491,39.66493,2021-06-11,Antep Fıstığı
37.13492,38.38711,2025-08-21,Pamuk
36.96255,38.64402,2022-10-19,Mısır
37.4636,38.04748,2024-07-02,Pamuk
36.79417,39.38052,2020-05-20,Arpa
37.4697,39.08138,2022-06-02,Antep Fıstığı
37.19972,39.91587,2025-03-10,Biber
36.74295,38.06859,2020-12-11,Antep Fıstığı
37.25305,37.96785,2020-03-11,Domates
36.78731,39.58959,2022-11-12,Nohut
36.91412,38.43781,2023-09-16,Pamuk
37.52739,40.01712,2021-06-30,Pamuk
36.82266,38.6761,2022-06-10,Mercimek
36.65241,38.40556,2021-05-09,Domates
36.90357,38.50018,2023-12-17,Domates
37.88572,39.73862,2020-11-01,Buğday
37.1696,39.83426,2023-01-04,Domates
37.61674,39.82411,2025-07-31,Antep Fıstığı
37.24916,38.35393,2022-02-10,Biber
37.80842,39.20507,2020-10-13,Domates
37.39565,38.85417,2024-06-11,Arpa
37.30997,37.83372,2020-12-16,Antep Fıstığı
36.7316,38.59606,2023-01-09,Domates
36.87455,38.18072,2025-07-16,Domates
37.65645,38.75362,2020-11-12,Mısır
37.79752,38.19025,2025-09-04,Buğday
36.8386,37.94406,2025-09-25,Biber
37.67791,38.22029,2025-10-20,Domates
36.87922,40.21829,2021-04-21,Antep Fıstığı
37.56344,39.38439,2023-10-03,Domates
37.16556,39.56595,2022-04-06,Nohut
36.66187,39.76442,2020-04-13,Arpa
37.13374,39.4297,2025-11-06,Nohut
37.49529,37.80091,2025-09-19,Nohut
37.37292,40.17686,2023-02-12,Mısır
37.49658,39.13478,2023-04-11,Biber
36.90845,38.71326,2025-03-05,Biber
37.67005,37.95141,2022-08-04,Biber
37.5731,38.37982,2021-12-28,Nohut
37.57887,38.58547,2022-08-26,Biber
37.3183,39.406,2025-05-14,Biber
37.3185,39.25259,2022-01-13,Arpa
36.79797,39.54771,2024-04-16,Nohut
37.01057,40.09363,2022-02-21,Domates
37.49229,39.75083,2024-05-10,Buğday
37.63766,38.64948,2023-04-22,Mercimek
37.78919,38.27488,2024-11-12,Arpa
37.59997,37.9699,2020-10-29,Arpa
37.45215,39.85214,2021-06-03,Mercimek
37.71394,38.46206,2023-03-13,Pamuk
36.75928,38.33606,2021-08-07,Arpa
36.7928,38.84372,2024-07-16,Domates
37.48345,40.05914,2022-04-09,Mercimek
37.18405,39.48655,2022-01-20,Antep Fıstığı
37.4739,39.90247,2024-09-18,Pamuk
37.24477,38.02206,2022-04-01,Antep Fıstığı
37.44666,38.964,2021-10-22,Nohut
36.96886,39.61758,2022-09-11,Arpa
36.90008,39.81683,2020-10-18,Buğday
37.55751,40.12615,2025-11-14,Biber
36.65849,39.96551,2022-12-29,Domates
36.98054,38.74713,2021-02-24,Biber
36.9047,37.87084,2021-02-11,Mercimek
36.91652,38.1907,2024-03-26,Buğday
37.89314,38.11691,2024-03-20,Pamuk
37.22278,37.98594,2025-07-06,Biber
37.93651,39.34574,2023-08-20,Mercimek
37.43468,39.12291,2022-04-27,Antep Fıstığı
36.71091,39.9504,2023-12-29,Arpa
37.14965,39.97067,2021-10-22,Mercimek
37.12238,38.96446,2025-03-22,Biber
37.63648,38.16679,2020-02-25,Buğday
37.17796,40.14074,2022-10-20,Buğday
37.73139,38.86763,2023-09-07,Antep Fıstığı
37.57281,38.01755,2023-08-09,Biber
36.81883,38.43109,2022-08-19,Arpa
37.12099,39.37551,2025-07-28,Buğday
37.34669,39.94683,2020-08-12,Mercimek
37.61645,39.61589,2023-05-07,Mısır
36.83729,39.02915,2021-08-25,Mısır
37.6724,39.6277,2021-06-09,Antep Fıstığı
36.99622,39.58041,2024-06-19,Domates
37.32053,38.2796,2021-06-15,Mercimek
37.66101,38.70678,2023-12-04,Antep Fıstığı
37.04936,39.41439,2023-01-27,Nohut
37.79073,38.25637,2025-01-23,Domates
36.67971,39.6325,2024-12-19,Pamuk
36.83547,38.08204,2020-03-11,Arpa
37.00677,38.35502,2023-02-16,Nohut
36.7611,38.57539,2024-03-23,Mısır
37.046,40.02809,2023-09-01,Domates
37.82358,39.96904,2021-08-07,Mısır
36.78194,38.40721,2025-04-02,Mercimek
36.9106,38.76643,2020-04-02,Buğday
37.77992,39.66031,2025-09-14,Mercimek
37.22564,39.8132,2023-11-17,Domates
37.01953,38.34053,2025-08-03,Buğday
37.47686,38.92843,2025-10-19,Pamuk
37.00247,37.90054,2020-07-09,Pamuk
36.73889,38.84444,2020-11-25,Pamuk
37.77091,38.38881,2023-01-29,Mercimek
37.59587,38.4408,2024-01-22,Nohut
37.50443,38.78031,2021-08-10,Pamuk
37.00275,37.90305,2021-05-02,Nohut
37.94009,38.91761,2023-11-29,Mısır
37.62844,39.00208,2025-12-06,Mısır
37.911,39.15334,2021-08-25,Nohut
36.70822,38.59479,2020-08-12,Biber
37.38772,38.69738,2023-03-17,Pamuk
36.76903,39.94301,2024-06-16,Biber
37.66388,39.68304,2024-04-20,Antep Fıstığı
37.00467,39.77388,2020-04-22,Pamuk
37.20154,40.00645,2020-07-25,Mercimek
37.82514,37.96742,2020-07-26,Pamuk
37.76373,37.81122,2025-09-23,Antep Fıstığı
36.87713,38.31431,2022-10-07,Buğday
37.56676,39.94135,2023-04-22,Antep Fıstığı
36.67658,39.99644,2021-10-31,Mısır
37.94543,39.84784,2022-03-26,Mercimek
36.91065,39.10178,2024-08-30,Mısır
37.70713,39.80989,2024-05-21,Antep Fıstığı
36.72289,38.78863,2024-10-28,Biber
37.2461,39.37517,2020-04-18,Biber
37.89827,39.72791,2025-07-21,Nohut
37.13705,38.37992,2025-06-29,Buğday
37.6829,39.2527,2021-03-15,Biber
36.65058,40.02891,2024-01-10,Mısır
37.76947,38.39004,2024-02-03,Nohut
37.45397,38.56306,2024-04-21,Mısır
37.7584,39.75986,2021-10-22,Nohut
37.4886,39.78058,2023-12-11,Mısır
37.13698,39.83531,2024-02-25,Buğday
36.67601,39.13984,2020-08-09,Domates
36.70073,39.86624,2020-12-23,Antep Fıstığı
37.68864,40.18675,2021-09-13,Domates
37.70784,38.15257,2020-07-27,Antep Fıstığı
36.89907,38.93861,2023-04-01,Mısır
37.08256,39.07069,2023-08-16,Nohut
36.88322,39.40223,2021-04-03,Arpa
37.76729,38.76802,2025-11-17,Mercimek
37.84963,38.92724,2023-01-25,Mercimek
37.36781,39.87469,2023-02-07,Buğday
37.72574,38.66401,2020-07-13,Domates
37.91293,37.94148,2023-09-04,Domates
37.25197,39.86904,2025-10-02,Domates
37.19206,38.08492,2025-01-05,Buğday
37.23316,38.96283,2024-03-29,Mısır
36.83876,38.82637,2024-10-17,Nohut
37.85279,40.10646,2023-04-17,Arpa
36.74866,37.85521,2021-06-15,Pamuk
37.76145,38.17587,2023-08-25,Pamuk
37.7217,39.31363,2022-07-29,Mercimek
37.04962,38.20999,2023-01-15,Pamuk
37.34468,38.5106,2020-11-06,Antep Fıstığı
37.06518,38.15754,2020-09-04,Domates
37.36556,38.81098,2021-01-26,Nohut
37.50322,38.71591,2024-09-08,Pamuk
36.73697,38.20504,2021-09-20,Pamuk
37.77654,37.95053,2024-08-09,Domates
37.14882,38.95564,2023-08-22,Biber
37.44549,38.20862,2021-12-08,Arpa
37.05288,37.87008,2021-11-25,Domates
37.21524,37.80223,2024-11-03,Pamuk
36.9046,38.07885,2022-12-30,Mercimek
37.54027,38.89474,2020-07-07,Arpa
37.45236,38.92944,2022-04-19,Domates
37.59128,38.45363,2025-10-09,Mercimek
37.85615,39.3903,2022-03-28,Nohut
37.73405,39.35464,2023-04-02,Mercimek
36.86488,38.69196,2023-03-02,Antep Fıstığı
37.48572,39.93774,2021-02-20,Antep Fıstığı
37.30584,38.71061,2025-03-01,Pamuk
37.67635,37.84356,2020-05-18,Buğday
37.22326,38.77205,2023-08-08,Buğday
37.69058,39.21917,2025-10-04,Mercimek
36.7692,39.94376,2023-05-23,Nohut
37.64495,39.65731,2020-11-07,Mısır
37.58947,40.23792,2024-06-07,Antep Fıstığı
37.93411,39.99985,2020-10-14,Arpa
37.27956,38.76916,2023-05-15,Arpa
37.0239,38.91384,2022-06-24,Domates
37.09814,39.38511,2025-03-22,Mercimek
36.65563,38.34863,2024-02-07,Mercimek
37.2454,38.57939,2023-06-20,Antep Fıstığı
36.80675,39.17995,2020-12-03,Biber
37.00686,39.03498,2023-07-16,Arpa
37.47597,38.5212,2022-05-12,Domates
37.0531,40.14302,2023-04-06,Buğday
37.70682,38.80411,2023-07-21,Mercimek
36.90997,38.9212,2023-06-25,Arpa
37.54065,40.01746,2025-02-26,Mercimek
37.93663,37.86642,2022-09-05,Pamuk
36.99022,38.51115,2025-09-11,Buğday
36.70143,37.83958,2020-12-07,Buğday
37.16105,37.95139,2020-03-16,Antep Fıstığı
37.41541,38.83112,2021-08-06,Pamuk
36.71651,39.38327,2025-09-17,Biber
37.26321,39.56434,2022-01-17,Pamuk
37.22466,39.27443,2020-10-03,Nohut
37.86302,38.64689,2020-10-02,Antep Fıstığı
37.24797,38.82613,2022-06-23,Antep Fıstığı
36.79817,37.86993,2023-06-18,Antep Fıstığı
36.70043,38.16281,2024-12-24,Antep Fıstığı
37.88132,38.32445,2021-06-16,Biber
37.41177,38.19881,2025-06-23,Buğday
37.9097,37.88919,2020-08-24,Buğday
37.57543,38.51453,2024-11-06,Mercimek
37.27795,38.67871,2025-10-11,Nohut
37.86133,37.88017,2023-08-24,Pamuk
36.99129,39.62456,2021-12-12,Biber
37.59682,37.88727,2025-01-10,Nohut
36.67406,39.35689,2021-01-09,Domates
36.87966,39.31255,2020-08-24,Arpa
36.91795,38.15431,2021-02-01,Arpa
37.6253,40.03339,2021-07-25,Nohut
37.72016,39.33603,2025-12-13,Pamuk
37.68076,38.42969,2024-05-20,Mısır
37.08028,38.41488,2023-05-01,Mısır
37.76715,37.93478,2021-06-19,Arpa
37.20643,39.9072,2020-11-12,Arpa
37.88346,40.09879,2025-10-03,Domates
37.30848,38.52967,2020-07-04,Arpa
37.75526,38.71978,2021-12-02,Domates
37.8952,38.50765,2023-04-12,Domates
37.7244,37.92538,2023-04-28,Nohut
37.89426,40.18785,2021-04-01,Antep Fıstığı
37.43442,39.46151,2020-02-07,Mısır
37.86463,38.80484,2023-04-29,Mısır
37.50747,39.48627,2025-09-11,Antep Fıstığı
37.08144,38.67392,2023-01-04,Mercimek
37.75244,38.91712,2024-01-28,Domates
37.72291,39.21178,2022-07-08,Nohut
37.46614,38.0698,2022-02-24,Antep Fıstığı
37.1123,40.12487,2023-08-18,Nohut
37.33516,37.84607,2023-01-17,Arpa
37.61009,38.95088,2024-05-02,Buğday
36.77955,40.2194,2023-11-10,Mısır
37.15392,37.86045,2020-12-21,Mercimek
36.8144,38.82504,2022-09-12,Nohut
37.01531,38.75731,2020-11-15,Arpa
37.80556,37.84539,2025-04-15,Buğday
37.32996,38.29041,2020-05-04,Antep Fıstığı
37.56707,38.58738,2023-09-01,Arpa
37.48401,37.88611,2025-06-18,Buğday
36.77341,38.15157,2023-06-09,Buğday
36.87572,39.98834,2025-09-16,Biber
36.69662,39.88559,2025-08-06,Pamuk
37.09965,37.92219,2020-08-13,Arpa
37.15026,37.91202,2020-10-28,Buğday
36.67616,38.05331,2023-03-10,Biber
36.67138,39.90215,2025-11-02,Buğday
36.81389,39.73734,2022-11-16,Mercimek
37.2565,39.23739,2021-12-03,Arpa
37.7117,39.07892,2023-09-26,Pamuk
37.52817,39.69805,2021-12-29,Mısır
37.24283,39.21608,2023-02-07,Nohut
37.53997,39.01405,2024-02-10,Buğday
37.86263,39.49343,2025-07-27,Arpa
36.9066,39.47456,2023-03-24,Buğday
36.83476,39.50359,2025-12-22,Pamuk
37.51393,38.72521,2022-04-06,Biber
37.94184,38.43019,2022-07-21,Buğday
37.34465,39.10925,2023-03-29,Buğday
37.11823,37.84237,2021-10-18,Mısır
36.79444,40.00006,2023-05-17,Mercimek
36.98113,37.98846,2025-10-03,Mercimek
37.72354,39.85518,2020-10-15,Antep Fıstığı
36.82636,37.94506,2020-01-19,Biber
37.85617,39.88913,2020-04-22,Domates
37.68413,38.93078,2020-04-26,Mısır
37.71123,40.08595,2020-09-15,Mercimek
37.87012,39.98778,2023-03-09,Antep Fıstığı
37.19691,39.76115,2023-04-24,Antep Fıstığı
37.89071,38.06717,2024-02-21,Domates
37.02125,38.07447,2020-08-31,Biber
37.86786,38.29164,2022-10-03,Nohut
37.23419,39.5735,2022-08-21,Mısır
36.9983,39.07992,2025-01-20,Antep Fıstığı
37.94632,39.06802,2020-07-04,Antep Fıstığı
36.92525,40.14366,2024-06-10,Domates
37.70354,38.5851,2025-08-04,Pamuk
36.68689,38.14112,2022-01-21,Biber
37.93498,39.51545,2021-11-30,Arpa
37.41078,39.10246,2023-09-08,Mercimek
36.66186,39.25008,2023-11-23,Arpa
36.90812,38.36682,2022-04-08,Mısır
37.34433,39.82309,2023-01-29,Mercimek
36.87218,39.55663,2020-01-05,Antep Fıstığı
37.18922,38.2984,2024-06-13,Buğday
37.50591,38.2388,2022-02-28,Pamuk
37.56313,37.80363,2020-03-05,Biber
37.83112,39.78988,2024-12-25,Antep Fıstığı
36.75509,38.48822,2025-12-17,Biber
36.79369,39.81057,2025-05-10,Mercimek
37.44847,39.10458,2021-10-20,Nohut
37.7502,38.23283,2023-07-09,Nohut
37.67566,39.54845,2021-08-11,Nohut
37.71191,38.35712,2025-11-17,Antep Fıstığı
37.32295,38.07086,2021-12-11,Antep Fıstığı
37.04538,38.79245,2021-04-25,Buğday
37.14527,38.67768,2024-09-22,Biber
37.22216,39.47007,2021-04-19,Domates
37.53079,39.15612,2022-05-18,Domates
37.7041,38.79901,2024-11-23,Pamuk
36.67431,39.91348,2025-08-30,Arpa
37.49956,39.71574,2023-11-30,Mısır
37.7114,39.5789,2023-12-03,Biber
37.08551,38.38119,2025-03-21,Mercimek
36.71833,38.7428,2025-03-02,Mercimek
37.77051,39.03342,2023-07-13,Buğday
37.91478,39.4042,2020-03-25,Biber
37.93293,38.36761,2020-11-25,Mısır
37.53717,40.17553,2022-11-09,Antep Fıstığı
37.41437,39.19519,2020-10-26,Domates
36.66134,38.25652,2024-12-17,Buğday
37.01395,40.20788,2022-08-02,Domates
37.85311,39.24184,2021-06-21,Nohut
37.18204,39.64293,2024-10-13,Arpa
36.96854,39.70133,2022-11-24,Antep Fıstığı
37.00631,38.89491,2024-12-17,Biber
37.30733,38.38048,2021-06-18,Mısır
37.77686,38.59301,2023-08-16,Nohut
36.7778,39.82122,2024-03-23,Domates
37.11305,40.04303,2023-10-14,Domates
37.85034,39.30986,2024-07-22,Biber
37.4155,39.33061,2022-02-16,Buğday
37.02061,39.9316,2025-06-29,Biber
37.83457,37.85185,2024-05-21,Arpa
36.98722,39.43057,2022-08-23,Pamuk
36.72012,38.59533,2021-04-05,Buğday
37.32104,38.99474,2022-10-21,Mercimek
37.03842,38.84713,2020-08-19,Pamuk
36.84179,39.20506,2025-12-04,Buğday
37.89366,39.92896,2020-10-11,Nohut
36.73859,38.23209,2021-07-03,Biber
